-153.385933129  63.6230191827
-153.580506868  62.752293578
-152.018341235  63.0375312761
-150.261012965  63.4879065888
-148.323156752  63.6380316931
-146.715608539  63.5479566305
-144.987750128  63.3077564637
-142.974352343  62.9474562135
-141.471590026  62.4070058382
-140.569965212  62.1217681401
-139.517983977  61.6864053378
-138.345817843  61.2510425354
-137.128507192  60.7256046706
-136.422746678  61.1159299416
-136.934397051  62.151793161
-137.055007961  62.6622185154
-136.755097018  63.3227689741
-137.852135061  63.7431192661
-139.460009047  64.2235195997
-141.458584195  64.8240200167
-142.931149931  65.1843202669
-144.493703985  65.364470392
-145.665782412  65.6947456214
-146.987578246  65.4095079233
-148.444594622  65.1392827356
-149.766453105  64.9291075897
-151.103246992  64.6138448707
-152.12440516  64.1184320267
