-145.464767616  59.3675465172
-146.049475262  59.4613118752
-146.566716642  59.534283688
-147.421289355  59.6593560066
-148.32083958  59.78445943
-149.017991004  59.8990494379
-149.490254873  60.0860980298
-150.074962519  60.3769588235
-150.344827586  60.5534939999
-150.727136432  60.7819741581
-151.131934033  61.0312167568
-151.244377811  61.2180165104
-151.4017991  61.4152208128
-151.514242879  61.6642612304
-151.55922039  61.9754956547
-151.626686657  62.2348784114
-151.694152924  62.4112736163
-151.716641679  62.5980111604
-151.784107946  62.7847798093
-151.784107946  62.940381469
-151.604197901  63.0958587096
-151.334332834  63.2305268528
-151.086956522  63.3963308802
-150.83958021  63.5310145757
-150.547226387  63.6760406104
-150.277361319  63.8003353095
-149.872563718  63.9141632503
-149.602698651  63.9969641735
-149.332833583  64.1005119847
-148.883058471  64.2143088207
-148.455772114  64.2970008772
-148.185907046  64.1827063647
-147.781109445  64.0683185378
-147.578710645  63.9229503506
-147.353823088  63.694579059
-147.173913043  63.4558654283
-146.994002999  63.2793924614
-146.88155922  63.0718458198
-146.589205397  62.8330544271
-146.454272864  62.6151187892
-146.229385307  62.3763740536
-145.892053973  62.1582984441
-145.442278861  62.0023857366
-145.104947526  61.836177347
-144.542728636  61.6594399895
-144.16041979  61.4932004952
-143.710644678  61.3684081196
-143.373313343  61.181452842
-142.991004498  61.0359602356
-142.608695652  60.8800941853
-142.181409295  60.7138235861
-141.934032984  60.620291514
-141.64167916  60.4748611172
-141.349325337  60.3294307203
